tweet_id,source_row,annotation_category,tweet_text_raw,text_clean,word_count,count,hate_speech,offensive_language,neither,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
T1109,18513,Offensive language,RT @X_LexiiSoUnique: All I see down my TL is naked white bitches 👀👀👀🙈,rt all i see down my tl is naked white bitches,11,3,0,3,0,0.38230628,0.58419955,0.033494227,-0.34881204,Neutral
T1110,18572,Offensive language,"RT @Yansii_: Black bitches be like ""boy i told you not to get my hair wet"" http://t.co/CSG4OoPgkY",rt black bitches be like boy i told you not to get my hair wet,15,3,0,3,0,0.71306133,0.2765908,0.010347915,-0.70271343,Negative
T1111,18579,Offensive language,RT @YatchakHannah: @aireekaTK stop crying you pussy,rt stop crying you pussy,5,3,0,3,0,0.8825179,0.11056762,0.006914484,-0.8756034,Negative
T1112,18584,Offensive language,RT @Yes__We__Cam: Selfie game retarded http://t.co/HpLo9JaP9K,rt selfie game retarded,4,3,0,3,0,0.72684675,0.26199654,0.011156696,-0.7156901,Negative
T1113,18622,Offensive language,RT @Z_MEGA: @Im_Yung_Jay grab me some bitches while u up there lmao oh and a belt ( fendi ),rt grab me some bitches while u up there lmao oh and a belt fendi,15,3,0,3,0,0.23454472,0.6445376,0.12091764,-0.11362708,Neutral
T1114,18643,Offensive language,"RT @_AshCrackk: My bitch bad, she from the island",rt my bitch bad she from the island,8,3,0,3,0,0.8583449,0.13424563,0.0074095214,-0.8509354,Negative
T1115,18648,Offensive language,RT @_BeautifulKeezy: “@100046729: “@_BeautifulKeezy: @100046729 bitch😂😂😂💀”man that's so cute to me 😂😂😂💀”find a date,rt bitch man that s so cute to me find a date,12,3,0,3,0,0.18246645,0.19815174,0.6193818,0.43691534,Positive
T1116,18651,Offensive language,RT @_BeautifulKeezy: “@100046729: @_BeautifulKeezy lmfao bitch was I talking to you 😂😂”but I'm talking to you in my bubba voice 😂😂😂💀,rt lmfao bitch was i talking to you but i m talking to you in my bubba voice,18,6,0,6,0,0.5297037,0.3838256,0.08647068,-0.443233,Negative
T1117,18675,Offensive language,RT @_ConnorRay: I do not fuck with that bitch she cannot keep her legs closed,rt i do not fuck with that bitch she cannot keep her legs closed,14,3,1,2,0,0.94031703,0.05296787,0.006715059,-0.933602,Negative
T1118,18715,Offensive language,RT @_LastQueenCyn_: Niggas be in that pussy like http://t.co/DDJSB5itcD,rt niggas be in that pussy like,7,3,0,3,0,0.433892,0.5384209,0.027687093,-0.4062049,Neutral
T1119,18739,Offensive language,"RT @_Perarl: BITCH YOU GUESSED IT ""@VSamone: “@_Perarl: my pussy cuteness always sets me up for a good day😊”u need some dick"" WOOOOH You …",rt bitch you guessed it my pussy cuteness always sets me up for a good day u need some dick wooooh you,22,3,0,3,0,0.018493272,0.064023584,0.91748315,0.89898986,Positive
T1120,18750,Offensive language,RT @_SiNCERE18: - when ya friends nag you like they yo bitch 👀 mayne chill tf,rt when ya friends nag you like they yo bitch mayne chill tf,13,3,0,3,0,0.6967315,0.28921184,0.014056677,-0.6826748,Negative
T1121,18817,Offensive language,"RT @__chuuu_: I want this ""bad bitch"" epidemic to be over so fast bruh...fees can't write a sentence with proper subject-verb agreement now…",rt i want this bad bitch epidemic to be over so fast bruh fees can t write a sentence with proper subject verb agreement now,25,3,0,3,0,0.9407172,0.05216795,0.007114812,-0.9336024,Negative
T1122,18819,Offensive language,RT @__iamjazz: where is D hoes ? 😂,rt where is d hoes,5,3,0,3,0,0.49613038,0.47879258,0.025077073,-0.4710533,Negative
T1123,18859,Offensive language,RT @_hillzzz: this is real life 😭 RT @NoWomanIsRight: She want to give u pussy so bad she mad at u cus u fucking it up,rt this is real life rt she want to give u pussy so bad she mad at u cus u fucking it up,23,3,0,2,1,0.86096966,0.1239289,0.015101461,-0.84586823,Negative
T1124,18862,Offensive language,RT @_iChrisP: “@Shane_A1: swear me n zee da only niccas who aint got da update yet”<I'm right there wit cha bruh,rt swear me n zee da only niccas who aint got da update yet i m right there wit cha bruh,21,3,0,3,0,0.13940407,0.64601874,0.2145772,0.075173125,Neutral
T1125,18863,Offensive language,RT @_iForeign: You talking shit 😷 But yo pockets ain't shit 💩 Yo bitch ain't shit 💩 Yo life ain't shit 💩 nigga you just a ain't shit as nig…,rt you talking shit but yo pockets ain t shit yo bitch ain t shit yo life ain t shit nigga you just a ain t shit as nig,29,3,1,2,0,0.94581944,0.048754845,0.005425686,-0.94039375,Negative
T1126,18873,Offensive language,RT @_itsKILLA_: Yall hoes love football,rt yall hoes love football,5,3,0,2,1,0.16974606,0.58605975,0.2441943,0.07444824,Neutral
T1127,18938,Offensive language,RT @alec_myers12: All I want for valentines day is a big booty hoe.,rt all i want for valentines day is a big booty hoe,12,3,0,3,0,0.18421991,0.38699862,0.42878154,0.24456163,Positive
T1128,18978,Neither,"RT @anitaphilmar: Fairy Fun - Losing her wings doesn't mean there aren't other ways to fly? #asmsg, #erotica #shortstory http://t.co/t6LuM…",rt fairy fun losing her wings doesn t mean there aren t other ways to fly asmsg erotica shortstory,19,3,0,1,2,0.019848358,0.6359451,0.3442066,0.32435825,Neutral
T1129,18987,Offensive language,RT @apablo29: “@WesOrrJames: If you posted a thunder buddy status yesterday slap yourself”😂your a basic bitch*,rt if you posted a thunder buddy status yesterday slap yourself your a basic bitch,15,3,0,3,0,0.94226635,0.052774474,0.004959214,-0.9373071,Negative
T1130,18994,Offensive language,RT @army_constancio: “@1ProudMahomiee: @army_constancio http://t.co/15iZirYyMj” bitches have me like..,rt bitches have me like,5,4,0,4,0,0.45819455,0.51930094,0.022504501,-0.43569005,Neutral
T1131,19005,Neither,"RT @audizzle: Quote of last night, @GinaGaus telling me to find her a curved stick and she'll make a crossbow to shoot a bird down",rt quote of last night telling me to find her a curved stick and she ll make a crossbow to shoot a bird down,24,3,0,0,3,0.1472759,0.77250814,0.080215946,-0.06705995,Neutral
T1132,19014,Offensive language,RT @b0ss561: If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it,rt if you re gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it,23,3,1,2,0,0.88603884,0.102417335,0.011543887,-0.87449497,Negative
T1133,19025,Offensive language,RT @badgalZolanski: Retweet if ur dick will choke a bitch 😂,rt retweet if ur dick will choke a bitch,9,3,0,3,0,0.64918566,0.31267053,0.038143843,-0.6110418,Negative
T1134,19115,Offensive language,"RT @buckupside: What kind of world do we live in, where bitches are getting surgery to make their butts BIGGER!? Since when do women want a…",rt what kind of world do we live in where bitches are getting surgery to make their butts bigger since when do women want a,25,3,0,3,0,0.8650976,0.127095,0.007807519,-0.8572901,Negative
T1135,19154,Offensive language,RT @chaniiyyaa: Wayne really treat nicki like that's his bitch 😴😍😩....,rt wayne really treat nicki like that s his bitch,10,3,0,3,0,0.57989645,0.38279933,0.037304226,-0.5425922,Negative
T1136,19187,Offensive language,RT @cjduchesneau: nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago,rt nigger hair comin from this bitch who had a dread on the back of her she forgot from century s ago,22,3,1,2,0,0.8980324,0.09688881,0.005078777,-0.89295363,Negative
T1137,19193,Offensive language,RT @cocainebungy: Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe ),rt mckean mckean lol hate half the people there lol weird ass hoes lol corny ass food i still kill that shit doe,23,3,0,3,0,0.9435558,0.045369938,0.011074248,-0.9324815,Negative
T1138,19209,Offensive language,RT @coolgirl71899: bitch act like she never seen a face mask #bitchplease http://t.co/uQQ0K8H89l,rt bitch act like she never seen a face mask bitchplease,11,3,0,3,0,0.9183203,0.07433344,0.0073462813,-0.910974,Negative
T1139,19232,Offensive language,RT @cuposyrup: What females do on twitter: 1. Brag bout loyalty 2. Call other females hoes 3. Song lyrics 4. Complain bout cramps 5. Twee…,rt what females do on twitter brag bout loyalty call other females hoes song lyrics complain bout cramps twee,19,3,0,2,1,0.4232847,0.55941594,0.01729929,-0.40598541,Neutral
T1140,19238,Offensive language,RT @daaamian_69: Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches,rt derrick said if i cover my face and leave just my eyes visible i ll have tons of bitches,20,3,0,3,0,0.4616697,0.48308903,0.055241253,-0.40642846,Neutral
T1141,19247,Offensive language,RT @dajhane9: bitch I'm not concerned about you.,rt bitch i m not concerned about you,8,3,0,3,0,0.8043825,0.18247926,0.013138266,-0.7912442,Negative
T1142,19285,Offensive language,"RT @dcolbray88: ""@VonDreaam: If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"" #OhKillem😠🔫",rt if i post a picture of my woman all you hoes jumping off a bridge tonight lol ohkillem,19,3,0,2,1,0.7108014,0.24176952,0.0474291,-0.66337234,Negative
T1143,19291,Offensive language,RT @degg: *slow rap voice* that bitch can suck my dick *faster rapping voice* that bitch can suck my dick,rt slow rap voice that bitch can suck my dick faster rapping voice that bitch can suck my dick,19,3,0,3,0,0.7290355,0.22892159,0.042042952,-0.6869925,Negative
T1144,19318,Offensive language,RT @dnumberbefore_2: I want to take the time tonight to acknowledge all of the ex hoes,rt i want to take the time tonight to acknowledge all of the ex hoes,15,3,0,2,1,0.3636229,0.5413987,0.09497835,-0.26864457,Neutral
T1145,19328,Neither,RT @donthypeme: “@VSamone: “@donthypeme: any favorites off yellow album ?”all of it” #theperfectanswer 🏆,rt any favorites off yellow album all of it theperfectanswer,10,3,0,0,3,0.0032630316,0.22840185,0.7683351,0.76507205,Positive
T1146,19344,Offensive language,"RT @drphilDONTEhue: Don't curve the man today, in whom you may need to eat your pussy tomorrow",rt don t curve the man today in whom you may need to eat your pussy tomorrow,17,9,0,9,0,0.46989158,0.4930098,0.03709861,-0.43279296,Neutral
T1147,19381,Neither,"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut",rt when you clam up my survival instinct is to kick the door shut,14,3,0,0,3,0.31205326,0.6074278,0.080519006,-0.23153426,Neutral
T1148,19409,Offensive language,"RT @fOREiGNCRAZi: Nosey ass hoes , I hate em. Always finding shit but can't find a man to date em 😒✋",rt nosey ass hoes i hate em always finding shit but can t find a man to date em,19,3,0,3,0,0.9456073,0.049043544,0.005349115,-0.9402582,Negative
T1149,19477,Neither,"RT @goddesslaney: @lajouetreine if you give that statement any thought at all you will realize it makes no sense. At all. Please, think abo…",rt if you give that statement any thought at all you will realize it makes no sense at all please think abo,22,3,0,0,3,0.89285237,0.10225696,0.0048906915,-0.8879617,Negative
T1150,19502,Hate speech,RT @harmon_lauren: Jenna's a faggot,rt jenna s a faggot,5,3,3,0,0,0.8751757,0.11684379,0.007980585,-0.8671951,Negative
T1151,19509,Offensive language,RT @haztv: Stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes,rt stop forcing ya kids to take these pictures u trying to trap niggas online wit u funky hoes,19,3,0,2,1,0.8035677,0.18792745,0.008504831,-0.7950629,Negative
T1152,19514,Offensive language,RT @hiagokoury: Lmao what my nigga just told me 😂😂😂hoes these days... They lovin the crew gd,rt lmao what my nigga just told me hoes these days they lovin the crew gd,16,3,0,3,0,0.042958003,0.24810582,0.7089362,0.6659782,Positive
T1153,19515,Offensive language,RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol,rt nigguh waldo had chipotle waiting for him at his house lucky soab lol,14,3,0,2,1,0.008614145,0.12957934,0.8618066,0.85319245,Positive
T1154,19518,Offensive language,RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,rt always a fat bitch in the handicap spot but never a dude in a wheelchair,16,3,0,3,0,0.8010492,0.18376805,0.015182776,-0.7858664,Negative
T1155,19526,Neither,RT @hoadie1006: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @THISISVT,rt vermontgirlsbelike my hick accent comes out when i get around my family vermontproblems,14,3,0,1,2,0.25628805,0.68859774,0.055114184,-0.20117387,Neutral
T1156,19527,Offensive language,RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..,rt all the bitches who called me a hoe in high school got like kids now,16,3,0,3,0,0.7218773,0.25506064,0.023062078,-0.6988152,Negative
T1157,19552,Offensive language,RT @iAmLekan_: Lmaoo nigger is scared 😜 “@Damolabond: So results are supposed to be out today Lol lol”,rt lmaoo nigger is scared so results are supposed to be out today lol lol,15,3,1,2,0,0.42547536,0.48326167,0.09126291,-0.33421245,Neutral
T1158,19553,Offensive language,"RT @iAmScottyBravo: I hate when old bitches👵 wear clothes these young hoes be wearing💇👙👠, like stay yo ass✋😒 in yo age group",rt i hate when old bitches wear clothes these young hoes be wearing like stay yo ass in yo age group,21,3,0,3,0,0.9023745,0.08956301,0.00806244,-0.8943121,Negative
T1159,19599,Offensive language,RT @iGottFanss: Not all black girls are ghetto😒,rt not all black girls are ghetto,7,3,0,2,1,0.86312205,0.13038425,0.0064937607,-0.8566283,Negative
T1160,19607,Neither,RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT “@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho…,rt touch my swag wish you could rt i look fly i look good rt on my momma on my ho,21,3,0,0,3,0.008746714,0.07454818,0.91670513,0.9079584,Positive
T1161,19608,Offensive language,RT @iLikeWGW: retweet for big booty bitches,rt retweet for big booty bitches,6,3,0,3,0,0.114163585,0.7678316,0.1180048,0.0038412139,Neutral
T1162,19627,Offensive language,RT @iSpeakComedy: Ever stay home from school and look at the clock and say yeah those bitches in math right now,rt ever stay home from school and look at the clock and say yeah those bitches in math right now,20,3,0,3,0,0.24551812,0.6820278,0.0724541,-0.17306402,Neutral
T1163,19630,Offensive language,"RT @iStonerTweets: if she can roll, wife that bitch.",rt if she can roll wife that bitch,8,3,0,3,0,0.7220906,0.24201,0.035899356,-0.68619126,Negative
T1164,19637,Offensive language,"RT @iadorewomen_: A couple 👫 is ""A couple"" 👌 Not ""A couple & one"" 👫🚶 Not ""A couple & some"" 👫🙆🙅💁 Not ""A couple & plenty"" 👫 💃💃💃💃💃 No hoes No …",rt a couple is a couple not a couple one not a couple some not a couple plenty no hoes no,21,3,0,3,0,0.369626,0.58797824,0.042395763,-0.32723022,Neutral
T1165,19658,Offensive language,RT @icyunv_shakia: “@1017_Sqquad Iont got not type ... Bad bitches is the only thing that I like”,rt iont got not type bad bitches is the only thing that i like,14,6,0,6,0,0.3254116,0.40488502,0.26970342,-0.05570817,Neutral
T1166,19717,Offensive language,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk & cheating on they gf with a girl who look like Ra…",rt guys at parties be screaming these hoes ain t loyal but they drunk cheating on they gf with a girl who look like ra,25,3,0,3,0,0.76556087,0.22416487,0.010274285,-0.7552866,Negative
T1167,19750,Neither,RT @jamiedupree: Vice President Biden & his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor,rt vice president biden his wife are in florida today to stump for democrat charlie crist in his bid for governor,21,3,0,0,3,0.006973817,0.9357719,0.05725434,0.050280523,Neutral
T1168,19798,Offensive language,"RT @joerogan: Dear everyone using ""natural"" deodorant, it's not working, you stinky bitch.",rt dear everyone using natural deodorant it s not working you stinky bitch,13,3,0,3,0,0.9451617,0.049753644,0.0050846194,-0.94007707,Negative
T1169,19811,Offensive language,RT @joytooawesome: @im_jessicaaaaa @vintage_monroe_ bitch no I'm talking to her !,rt bitch no i m talking to her,8,3,0,3,0,0.66001624,0.31497565,0.025008071,-0.63500816,Negative
T1170,19832,Offensive language,"RT @kanYeBreast: seeee RT @phontigallo: ""Let that bitch hop in your mentions one more time, hear?"" http://t.co/VqHWqhvnwB",rt seeee rt let that bitch hop in your mentions one more time hear,14,3,0,3,0,0.5424681,0.43908918,0.018442707,-0.5240254,Negative
T1171,19839,Offensive language,RT @karlos_budah: I kno this bitch a thot she wanna meet my momma now,rt i kno this bitch a thot she wanna meet my momma now,13,3,0,3,0,0.7497106,0.23505478,0.015234644,-0.734476,Negative
T1172,19843,Hate speech,"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",rt how you real don t put no money on you nigga books but chu buy a bitch chanel just to hit the puss,24,3,2,1,0,0.7688133,0.21378559,0.017401123,-0.7514122,Negative
T1173,19855,Offensive language,RT @kep0ne: @quanb24 you bitch ass nigga,rt you bitch ass nigga,5,6,2,4,0,0.9046727,0.08830554,0.007021825,-0.89765084,Negative
T1174,19860,Offensive language,RT @kg4hunnid: Bruh you trash take yo ass back to college @GenoSmith7,rt bruh you trash take yo ass back to college,10,3,1,2,0,0.9422203,0.053208746,0.004570907,-0.93764937,Negative
T1175,19862,Offensive language,RT @khadijzah: Someone will love your bitch ass it won't be me but someone will love you,rt someone will love your bitch ass it won t be me but someone will love you,17,3,0,3,0,0.6960544,0.20374896,0.10019673,-0.5958577,Negative
T1176,19875,Offensive language,RT @kimble_zyelon: when i see a pretty girl i be like YASSSS slay on these hoes 😻😍😩😂 http://t.co/bOVprgb4W9,rt when i see a pretty girl i be like yassss slay on these hoes,15,3,0,3,0,0.012214357,0.038771328,0.9490143,0.93679994,Positive
T1177,19883,Neither,RT @kitt: @shinypb not only you. and that pom stuff? totally porn.,rt not only you and that pom stuff totally porn,10,3,0,0,3,0.76375854,0.21987914,0.01636237,-0.7473962,Negative
T1178,19898,Offensive language,"RT @krisinizu: I'm telling you, shaved pussy is ugly.",rt i m telling you shaved pussy is ugly,9,3,0,3,0,0.91511935,0.07835351,0.006527112,-0.9085922,Negative
T1179,19899,Hate speech,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.",rt no mom im not dramatic immature i just have fucking mental problems and youre a bitch and a cunt,20,3,2,1,0,0.95797855,0.037764642,0.0042567686,-0.95372176,Negative
T1180,19917,Offensive language,RT @kylerea03: When your at the pharmacist and they tell you your medicine will be ready in 15 mins.... Wtf bitch it's been 30... #stillwai…,rt when your at the pharmacist and they tell you your medicine will be ready in mins wtf bitch it s been stillwai,23,3,0,3,0,0.78404254,0.19743568,0.018521791,-0.76552075,Negative
T1181,19923,Offensive language,"RT @lamarXO: man these hoes so familiar, one minute on the team next minute they ain't with ya.",rt man these hoes so familiar one minute on the team next minute they ain t with ya,18,3,0,3,0,0.8363772,0.15439019,0.009232665,-0.82714456,Negative
T1182,19929,Offensive language,RT @laurenramirez16: @SatsuiYesHadou bitch nigga 😈,rt bitch nigga,3,3,0,3,0,0.2711142,0.6653836,0.06350225,-0.20761195,Neutral
T1183,19936,Offensive language,"RT @leechee420: I went to GNC today and the cashier had ""bitch, we don't sell chocolate cake here"" written all over her face when she looke…",rt i went to gnc today and the cashier had bitch we don t sell chocolate cake here written all over her face when she looke,26,3,0,3,0,0.7976887,0.18520729,0.01710403,-0.7805847,Negative
T1184,19945,Neither,RT @lexipost30: love birds.,rt love birds,3,3,0,0,3,0.0062404354,0.1521097,0.84164983,0.8354094,Positive
T1185,19950,Offensive language,"RT @liddoprincess: Call it ""insecure"" if u want but fuck no my man doesn't need to be friendly or have bitches as ""friends"" these hoes ain'…",rt call it insecure if u want but fuck no my man doesn t need to be friendly or have bitches as friends these hoes ain,26,3,0,3,0,0.91852725,0.07589339,0.0055793957,-0.91294783,Negative
T1186,19963,Offensive language,RT @lildurk_: I hate wen hoes lie and say I fucked em #signedtothestreets2,rt i hate wen hoes lie and say i fucked em signedtothestreets,12,3,0,3,0,0.8893774,0.103693925,0.0069286115,-0.8824488,Negative
T1187,19966,Offensive language,RT @lildurk_: Ima pull up eat the pussy and dip,rt ima pull up eat the pussy and dip,9,3,0,3,0,0.18802328,0.72345823,0.08851854,-0.09950475,Neutral
T1188,19969,Neither,RT @lildurk_: S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,rt s o all my real fans who can wait and not want me to put out trash like other rappers signedtothestreets igo,23,3,0,0,3,0.14799379,0.53132546,0.32068074,0.17268695,Neutral
T1189,19987,Offensive language,"RT @liltbrodie: ""Damn..... I ain't got no bitches"" http://t.co/BYtu7zJ0TX",rt damn i ain t got no bitches,8,3,0,3,0,0.834526,0.15338247,0.0120915165,-0.8224345,Negative
T1190,20012,Offensive language,RT @lordflaconegro: Ion even ask lightskin bitches for nudes nomo fuck y'all 😑,rt ion even ask lightskin bitches for nudes nomo fuck y all,12,3,0,3,0,0.9305654,0.06412416,0.0053103818,-0.92525506,Negative
T1191,20044,Offensive language,"RT @maccabeez: ""youre becoming a real bitch on this car ride."" - john on me not caring whether or not fountains of Wayne makes money on tour",rt youre becoming a real bitch on this car ride john on me not caring whether or not fountains of wayne makes money on tour,25,3,0,3,0,0.79288214,0.1937777,0.013340179,-0.77954197,Negative
T1192,20054,Offensive language,RT @maddiedelahouss: It's Britney bitch. https://t.co/NafXa8PDpa,rt it s britney bitch,5,3,0,3,0,0.6970655,0.28437576,0.018558724,-0.67850673,Negative
T1193,20075,Hate speech,"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S",rt shes one of the ugliest women ive ever seen cross between a reptile and a crow,17,3,2,0,1,0.9420368,0.05182307,0.006140037,-0.93589675,Negative
T1194,20082,Neither,RT @maycie32: @Whitecholo23 np big nig nig,rt np big nig nig,5,3,1,0,2,0.036300927,0.669938,0.29376107,0.25746015,Neutral
T1195,20085,Neither,RT @mckayllaa: I wish I had pretty colored eyes .,rt i wish i had pretty colored eyes,8,3,0,0,3,0.17876719,0.43505022,0.38618258,0.20741539,Neutral
T1196,20087,Offensive language,RT @mckenzie_mason: If you're a freshman and you've fucked 1/4 of the boys in the senior class.. You're a hoe. #NotCute,rt if you re a freshman and you ve fucked of the boys in the senior class you re a hoe notcute,22,3,0,3,0,0.8916473,0.1012885,0.0070642005,-0.88458306,Negative
T1197,20088,Offensive language,"RT @mckinley719: ""@wizkhalifa: Pretty bitches rep Taylor Gang"" #Hollah lmfaoo",rt pretty bitches rep taylor gang hollah lmfaoo,8,3,0,3,0,0.1708483,0.7110671,0.11808464,-0.052763656,Neutral
T1198,20123,Neither,"RT @minhazmerchant: Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching.",rt sonia never criticises kejriwal kejriwal who trashes every other leader never criticises sonia touching,15,3,0,0,3,0.36786342,0.56142503,0.070711516,-0.2971519,Neutral
T1199,20167,Hate speech,RT @natal_mendoz: Whore slut cunt bitch nigga,rt whore slut cunt bitch nigga,6,3,2,1,0,0.9264152,0.0668198,0.0067650503,-0.91965014,Negative
T1200,20176,Neither,RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken,rt just to settle it once and for all which came first the chicken or the egg the egg laid by a bird that was not a chicken,28,3,0,0,3,0.074973546,0.8958723,0.029154098,-0.045819446,Neutral
T1201,20212,Neither,RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots & @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c…,rt we accept the als icebucketchallenge from the we challenge the,11,3,0,0,3,0.008172562,0.84273094,0.1490965,0.14092395,Neutral
T1202,20217,Hate speech,"RT @obeyyreggie: stfu hoe RT “@tedddydgaf: ""I'm proud to be African American"" - Proud African American ""I'm proud to be white"" - Racist …",rt stfu hoe rt i m proud to be african american proud african american i m proud to be white racist,21,3,2,1,0,0.74194854,0.23358656,0.024464918,-0.71748364,Negative
T1203,20246,Offensive language,"RT @ortiz_jaylene: I'm a ""tall big booty bitch"" wtf lol 😭😭😭😂😂",rt i m a tall big booty bitch wtf lol,10,3,0,3,0,0.77575964,0.17118675,0.05305355,-0.7227061,Negative
T1204,20258,Neither,RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW,rt wow according to this tweet by obama must have been an uncle tom,14,6,1,2,3,0.13324988,0.7926589,0.07409118,-0.059158698,Neutral
T1205,20266,Neither,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou.",rt yesterday the caged bird sang the blues rip mayaangelou,10,3,0,0,3,0.6197961,0.35880202,0.021401856,-0.5983942,Negative
T1206,20281,Offensive language,RT @philiciaaaa: mcm 😍 bc tomorrow's 6 months 💘 Fuck everyone who said we wouldn't last. Proved you bitches wrong @tropicaldrew_ http://t.…,rt mcm bc tomorrow s months fuck everyone who said we wouldn t last proved you bitches wrong,18,3,0,3,0,0.062200427,0.08597016,0.8518294,0.789629,Positive
T1207,20327,Offensive language,RT @random_shxt: need my dick sucked..fuck 1 bitch I need ✌️ sluts,rt need my dick sucked fuck bitch i need sluts,10,3,0,3,0,0.8301581,0.13312624,0.036715724,-0.79344237,Negative
T1208,20356,Offensive language,RT @rhythmixx_: @Weyheymariam @jaymcnuggets that's how I drive you bitch http://t.co/drK5C0txtQ,rt that s how i drive you bitch,8,3,0,3,0,0.5777301,0.393423,0.028846959,-0.54888314,Negative
T1209,20398,Offensive language,RT @sadaIlday: school is so pointless. im just trying to pass the class and get out this bitch,rt school is so pointless im just trying to pass the class and get out this bitch,17,3,1,2,0,0.9423112,0.05188018,0.0058086226,-0.9365026,Negative
T1210,20444,Offensive language,RT @shantelb_: “@WeAre_XCI: I know bitches who sell pussy for 3.5's” 😂😂😂,rt i know bitches who sell pussy for s,9,3,0,3,0,0.43520394,0.5039837,0.060812447,-0.3743915,Neutral
T1211,20456,Offensive language,"RT @shonni__: My momma talm bout 'these kids party more than their parents ' 😒 TF duh, why would you think it's ok for you to pussy pop at …",rt my momma talm bout these kids party more than their parents tf duh why would you think it s ok for you to pussy pop at,27,3,0,3,0,0.876844,0.11615697,0.0069990144,-0.869845,Negative
T1212,20488,Neither,RT @sorryimalex: “@lametears: i only rted alex ramos aka trash to gain followers” #vote5sos,rt i only rted alex ramos aka trash to gain followers vote sos,13,6,0,1,5,0.61802167,0.36232114,0.019657252,-0.5983644,Negative
T1213,20503,Neither,RT @spurs: It's a bird...It's a plane...It's SuperManu #NBASuperHeroes,rt it s a bird it s a plane it s supermanu nbasuperheroes,13,3,0,0,3,0.0074386513,0.72194004,0.27062136,0.2631827,Neutral
T1214,20505,Offensive language,RT @squeakkgod: Fuck da Opps 1x Fuck dear hoes 3x 😂,rt fuck da opps x fuck dear hoes x,9,3,0,3,0,0.75530577,0.21083394,0.03386032,-0.72144544,Negative
T1215,20506,Neither,"RT @ssbeirne: It's a bird! It's a plane! It's a boat! No...It's, it's... a flying human? #lakeerie #cle http://t.co/TTL10nqBzJ",rt it s a bird it s a plane it s a boat no it s it s a flying human lakeerie cle,23,3,0,0,3,0.20778692,0.7003767,0.09183636,-0.115950555,Neutral
T1216,20529,Neither,"RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather....",rt once again birds of a feather,7,6,0,0,6,0.018044993,0.8545669,0.12738821,0.109343216,Neutral
T1217,20530,Neither,RT @syd_renae: @2014Alyssa I have a pink fuzzy one & a silky silver one. Bathrobes are a wonderful thing 💁😎😍,rt i have a pink fuzzy one a silky silver one bathrobes are a wonderful thing,16,6,0,0,6,0.0026074261,0.012253098,0.9851394,0.982532,Positive
T1218,20536,Offensive language,RT @taexchanae: momma dee ain't loyal. you ain't pose to tell his main bitch bout his side bitches 😂,rt momma dee ain t loyal you ain t pose to tell his main bitch bout his side bitches,19,3,0,3,0,0.8422522,0.14988701,0.007860715,-0.8343915,Negative
T1219,20586,Offensive language,"RT @theafr0dite: then u have the annoying ""HIT ME I DARE YOU"" ass bitches always tryna test a big ass 6ft linebacker ass dude.. girl if you…",rt then u have the annoying hit me i dare you ass bitches always tryna test a big ass ft linebacker ass dude girl if you,26,3,0,3,0,0.89276326,0.09744384,0.009792914,-0.88297033,Negative
